#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:simple" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:simple" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:simple" name="popSize">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:simple" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:simple">
#                    <taxonset id="TaxonSet.simple" spec="beast.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="PopSizePrior.t:simple" name="distribution" x="@popSize.t:simple">
#            <OneOnX id="OneOnX.100" name="distr"/>
#        </prior>
#        <prior id="RateACPrior.s:simple" name="distribution">
#            <parameter id="rateAC.s:simple" lower="0.0" name="x">1.0</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="alpha">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.1" name="beta">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateAGPrior.s:simple" name="distribution">
#            <parameter id="rateAG.s:simple" lower="0.0" name="x">1.0</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta">20.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateATPrior.s:simple" name="distribution">
#            <parameter id="rateAT.s:simple" lower="0.0" name="x">1.0</parameter>
#            <Gamma id="Gamma.2" name="distr">
#                <parameter estimate="false" id="RealParameter.4" name="alpha">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.5" name="beta">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateCGPrior.s:simple" name="distribution">
#            <parameter id="rateCG.s:simple" lower="0.0" name="x">1.0</parameter>
#            <Gamma id="Gamma.3" name="distr">
#                <parameter estimate="false" id="RealParameter.6" name="alpha">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.7" name="beta">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateGTPrior.s:simple" name="distribution">
#            <parameter id="rateGT.s:simple" lower="0.0" name="x">1.0</parameter>
#            <Gamma id="Gamma.4" name="distr">
#                <parameter estimate="false" id="RealParameter.8" name="alpha">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.9" name="beta">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="ucldStdevPrior.c:simple" name="distribution">
#            <parameter id="ucldStdev.c:simple" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.5" name="distr">
#                <parameter estimate="false" id="RealParameter.10" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.11" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@simple" id="treeLikelihood.simple" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:simple">
#            <siteModel id="SiteModel.s:simple" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:simple" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:simple" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:simple" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="gtr.s:simple" rateAC="@rateAC.s:simple" rateAG="@rateAG.s:simple" rateAT="@rateAT.s:simple" rateCG="@rateCG.s:simple" rateGT="@rateGT.s:simple" spec="beast.evolution.substitutionmodel.GTR">
#                    <parameter estimate="false" id="rateCT.s:simple" lower="0.0" name="rateCT">1.0</parameter>
#                    <frequencies id="estimatedFreqs.s:simple" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:simple" lower="0.0" name="frequencies" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:simple" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:simple">
#                <LogNormal S="@ucldStdev.c:simple" id="LogNormalDistributionModel.c:simple" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.12" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="2" id="rateCategories.c:simple" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:simple" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	NSlikelihood	posterior	likelihood	prior	treeLikelihood	TreeHeight	rateAC	rateAG	rateAT	rateCG	rateGT	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	popSize	CoalescentConstant
0	-12.47632328286338	-26.09773832221493	-12.47632328286338	-13.621415039351549	-12.47632328286338	0.26431337092895285	0.7169535128844586	0.44608717156020294	1.5881101736051175	0.4530054700900669	0.5232899785219047	0.24008953469117758	0.24329809132593186	0.2546554936545882	0.26195688032830233	0.08408290442116972	0.9415309817899038	0.0	0.0	1.3293443508259266	-0.4835157262468405
1	-11.576948027211296	-27.11685622656686	-11.576948027211296	-15.539908199355562	-11.576948027211296	3.690365036729676	0.48453361692118657	0.21559066263763993	0.6146475036053425	0.4949740183611077	0.5583998828313029	0.22272969490434796	0.23331962158708924	0.24679835829964292	0.2971523252089199	0.348507460963204	1.190455473972276	0.0	0.0	2.370659616975454	-2.4198510300557254
2	-11.57636272940368	-27.589817460540356	-11.57636272940368	-16.013454731136676	-11.57636272940368	10.830337888073045	0.9795458178822416	0.27064059849722144	0.524065124688693	0.7272852969481339	0.5583998828313029	0.22272969490434796	0.24278843053428234	0.23732954935244982	0.2971523252089199	0.00568263531368725	0.9999911993307322	2.93811232654724E-5	0.005420483411965808	5.844416780125239	-3.618595219176238
3	-11.524618418264964	-30.902697765371872	-11.524618418264964	-19.378079347106908	-11.524618418264964	6.305600047693893	1.4685466107118545	0.11038218906447873	0.3642578812979623	3.380206694611445	0.52144351400236	0.225964541472909	0.2442578622496449	0.2262753948093973	0.3035022014680488	0.4352578249336199	0.9491047242223842	0.1467703462992782	0.40365006275609944	6.7818849075591014	-2.8440260932305144
4	-11.489978914320073	-29.1932164151744	-11.489978914320073	-17.70323750085433	-11.489978914320073	2.704724572427475	1.0091777903425494	0.10370287178998115	0.1674268279330173	2.1139223443646715	0.7644542154500047	0.23160390954384852	0.23216953185435282	0.2262753948093973	0.3099511637924014	0.5405643596096716	0.6000693582772277	0.0	0.0	6.309697499567138	-2.270749263722898
5	-11.20872693491427	-28.060134477196392	-11.20872693491427	-16.85140754228212	-11.20872693491427	24.30413037499667	0.8760335767075429	0.07447043957458382	0.1674268279330173	1.1899083604588985	1.2492451215442755	0.24518123692182417	0.22124174799131852	0.22180507348443484	0.3117719416024225	0.010764797748817216	0.999968419046186	1.0542649274587831E-4	0.01026806466670966	15.079317006723112	-4.3250768017397645
6	-11.040014916235371	-31.516346464504625	-11.040014916235371	-20.476331548269254	-11.040014916235371	31.941821871028985	1.931126506911892	0.07269523483374965	0.12340167178602628	3.284553146372775	1.1270678265825196	0.2544755015713791	0.22815988747671878	0.22686547216398495	0.2904991387879172	0.05046285867145448	0.9993061268001677	0.0023119911694058793	0.04811655608325865	7.649918683377318	-6.210140953346386
7	-11.024706710871257	-25.507180726489885	-11.024706710871257	-14.48247401561863	-11.024706710871257	2.191384349694615	1.1095859402360153	0.06916415811522772	0.24508808646343716	1.7819837732341681	1.7089545943931541	0.25867248398664583	0.22815988747671878	0.22686547216398495	0.2863021563726505	0.08168593323132285	0.9432417934430647	0.0	0.0	1.3262659322709152	-1.9346637668645217
8	-10.856931556426145	-27.3045867917158	-10.856931556426145	-16.447655235289652	-10.856931556426145	7.597978333105465	1.1907653713600992	0.037768026512823495	0.3033401878695744	1.9112058411329524	1.467438387998752	0.2662777981627989	0.22368299189973626	0.22896807956784473	0.28107113036962017	0.06342170725135463	1.0416084813189814	0.0	0.0	3.0063559988784627	-3.6280336423570976
9	-10.826733141645935	-29.932018611501412	-10.826733141645935	-19.105285469855477	-10.826733141645935	18.351847322064664	2.0917558184117064	0.019049847931474125	1.258268907635081	1.4041005348074946	2.0207523454584053	0.2679724746600238	0.22368299189973626	0.23557731314899105	0.272767220291249	0.026761577347743093	0.999804827835594	6.512387767382058E-4	0.02552436205945374	10.13709320743104	-4.126567137291792
10	-10.80539710537642	-29.216756056429993	-10.80539710537642	-18.411358951053572	-10.80539710537642	14.394735514622749	0.9652008593764827	0.004595961981718881	1.2263972621302919	1.0727791814862133	1.9021849937535587	0.26898007483710046	0.23002099208242127	0.2404038791634296	0.2605950539170488	0.3052426360839515	0.9747827250952572	0.07833108924405031	0.2871172322008662	16.564891973807534	-3.676276120377546
11	-10.804123936552124	-38.536244018955635	-10.804123936552124	-27.73212008240351	-10.804123936552124	407.18788382946843	2.4099858023900227	0.003289033708519629	1.8337425719534168	1.2392787423623355	4.5774678551609895	0.26898007483710046	0.23002099208242127	0.2457974955589619	0.25520143752151647	0.3073068203614366	1.173577246251625	0.0	0.0	94.68359078240906	-8.851052344661186
12	-10.765187237769034	-37.50498804847777	-10.765187237769034	-26.73980081070874	-10.765187237769034	20.650343048266826	2.006095230524057	0.004018974539719401	3.215965494222797	1.2392787423623355	5.1054679074373635	0.2719561501503105	0.22230112469934657	0.24624039707276726	0.2595023280775758	1.3830952334766748	0.1511685603995185	0.0	0.0	45.68564657827831	-4.2737935988625555
13	-10.590633140285409	-29.25061518183588	-10.590633140285409	-18.65998204155047	-10.590633140285409	16.876315248221804	3.7338756104980524	0.002385981127288788	0.8531423809067392	1.1070660264789607	4.896877263082429	0.28447816938599113	0.22064885857700306	0.2542291259207889	0.240643846116217	0.03548328315332311	1.0235772290379972	0.0	0.0	16.69614411549109	-3.8259689836478814
